flux_std,flux_range,relative_flux_range,coefficient_of_variation,flux_mad,flux_skew,flux_kurtosis,dominant_period,period_power,period_confidence,num_periods,flare_count,flare_frequency,largest_flare,flare_strength,dip_count,largest_dip_depth,tic_id
0.036923275126015176,0.56765945,0.5695887249430728,0.037048764359950775,0.02268475000000003,-0.8169112136690433,4.066786546907073,1.0361877575110123,0.48178957241252424,0.0030340669227158497,4293,0,0.0,0.0,0.0,8,0.49491465,149969713
0.10125781094153832,10.43183945811,10.455726508407244,0.10148967325428404,0.0013401499999999844,47.233718542508846,3897.5666556992874,67.43888609955292,0.003983450161934147,5.636489097778379e-05,10826,4,8.202940754260402e-05,9.432026,93.1486263854314,58,0.99981345811,152802579
0.11509503749100343,7.7152945854,7.698704604261088,0.11484755186618084,0.0021008000000000138,36.240464901820985,1797.84135072819,0.28233999582397173,0.002846219424686627,1.9613985257590916e-05,3838,2,0.00015036463423802722,6.7160683,58.35237075729673,9,0.9992262854,152821936
0.12911158108988188,7.38996449057,7.4639137163818,0.130403563138932,0.0008783900000000067,10.706919279452116,770.5430159841437,305.1682142648043,0.04121556100578669,0.0002907358924318002,3691,2,0.00014887598630340925,6.3902287,49.493845912640474,59,0.99973579057,152821992
0.4753773633895552,34.1996854471,33.97251211389193,0.4722196425286452,0.001256640000000031,54.57509485550848,3349.3834173557652,0.4630091948257319,0.0014738289087318404,1.8657640708563642e-05,3645,5,0.000374784498913125,33.20067,69.84066250708956,0,0.0,152824458
0.6502744407463978,46.7418720184,45.99361640609093,0.6398646843798129,0.001362049999999948,52.483600560778534,3151.53468436305,305.16823553601427,0.0043298443171519855,4.702035393602211e-05,3550,8,0.0005969258319653783,45.74302,70.34417644878562,0,0.0,152827208
0.08596945179934398,2.4129369868999997,2.4276397832464753,0.08649329114893588,0.0017285000000000217,-9.897448639212197,116.06488256317809,305.1682333012361,0.04228526981477043,0.0003096552232656251,3498,2,0.0001495774437214868,1.4134821999999998,16.44167981086028,36,0.9994547869,152829505
0.056865000791296666,5.031706978,4.980571954182251,0.05628710681166452,0.0011000799999999478,22.497705331160105,1600.527192774386,14.154080076989096,0.10548995557386308,0.0023487720851214852,8377,223,0.008670295489891136,4.056635,71.33799250066798,13,0.975071978,173107765
0.3279715347151053,41.995634415,41.0373441231675,0.3204876154436624,0.0020968300000000495,88.53004002630443,10160.406072596594,13.358068635326612,0.015091551984731482,0.0006400879008684466,7024,11,0.0004270352109942156,41.054874,125.17816229284225,0,0.0,173146703
0.10111347431521937,7.6279876945,7.52350867441595,0.09972854330368078,0.001631000000000049,25.980924531820918,1291.1596118164691,14.154079941478901,0.06254908421743342,0.002201002297444233,9338,163,0.00503692716541516,6.632247,65.5921186065083,13,0.9957406945,173164452
